survey_Id;Country;D3_gender;Spelling ;Translate_ES;Synonyms;Contextualization;SOGIE;SOGIE_Classification
PER08157;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08158;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08159;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08160;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08161;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08162;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08163;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08164;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08165;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08166;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08167;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08168;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08169;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08170;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08171;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08172;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08173;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08174;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08175;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08176;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08177;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08178;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08179;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08180;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08181;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08182;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08183;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08184;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08185;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08186;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08187;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08188;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08189;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08190;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08191;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08192;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08193;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08194;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08195;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08196;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08197;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08198;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08199;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08200;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08201;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08202;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08203;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08204;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08205;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08206;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08207;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08208;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08209;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08210;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08211;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08212;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08213;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08214;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08215;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08216;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08217;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08218;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08219;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08220;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08221;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08222;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08223;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08224;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08225;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08226;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08227;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08228;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08229;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08230;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08231;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08232;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08233;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08234;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08235;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08236;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08237;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08238;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08239;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08240;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08241;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08242;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08243;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08244;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08245;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08246;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08247;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08248;Peru;Bisexual;Bisexual;Bisexual;Bisexual;Bisexual;Bisexual;Orientación sexual
PER08249;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08250;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08251;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08252;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08253;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08254;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08255;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08256;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08257;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08258;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08259;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08260;Peru;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
PER08261;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08262;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08263;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08264;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08265;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08266;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08267;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08268;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08269;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08270;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08271;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08272;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08273;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08274;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08275;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08276;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08277;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08278;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08279;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08280;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08281;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08282;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08283;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08284;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08285;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08286;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08287;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08288;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08289;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08290;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08291;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08292;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08293;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08294;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08295;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08296;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08297;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08298;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08299;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08300;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08301;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08302;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08303;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08304;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08305;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08306;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08307;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08308;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08309;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08310;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08311;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08312;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08313;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08314;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08315;Peru;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
PER08316;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08317;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08318;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08319;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08320;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08321;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08322;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08323;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08324;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08325;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08326;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08327;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08328;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08329;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08330;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08331;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08332;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08333;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08334;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08335;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08336;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08337;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08338;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08339;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08340;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08341;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08342;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08343;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08344;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08345;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08346;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08347;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08348;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08349;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08350;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08351;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08352;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08353;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08354;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08355;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08356;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08357;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08358;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08359;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08360;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08361;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08362;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08363;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08364;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08365;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08366;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08367;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08368;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08369;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08370;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08371;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08372;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08373;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08374;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08375;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08376;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08377;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08378;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08379;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08380;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08381;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08382;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08383;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08384;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08385;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08386;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08387;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08388;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08389;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08390;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08391;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08392;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08393;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08394;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08395;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08396;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08397;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08398;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08399;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08400;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08401;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08402;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08403;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08404;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08405;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08406;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08407;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08408;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08409;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08410;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08411;Peru;No binario;No binario;No binario;No binario;No binario;No binario;Identidad de género
PER08412;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08413;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08414;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08415;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08416;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08417;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08418;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08419;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08420;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08421;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08422;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08423;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08424;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08425;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08426;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08427;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08428;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08429;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08430;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08431;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08432;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08433;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08434;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08435;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08436;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08437;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08438;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08439;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08440;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08441;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08442;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
