survey_Id;Country;D11_O_professional_area_other;D11_O_professional_area_other_spelling;D11_O_professional_area_other_translate_es
PER07753;Peru;Terapista Físico independiente;Terapista Físico Independiente;Terapista Físico Independiente
PER07754;Peru;;;
PER07755;Peru;ventas;Ventas;Ventas
PER07756;Peru;;;
PER07757;Peru;Hotelería;Hotelería;Hotelería
PER07758;Peru;Artesanía, repostería y panadería;Artesanía, Repostería y Panadería;Artesanía, Repostería y Panadería
PER07759;Peru;;;
PER07760;Peru;;;
PER07761;Peru;;;
PER07762;Peru;;;
PER07763;Peru;;;
PER07764;Peru;;;
PER07765;Peru;;;
PER07766;Peru;;;
PER07767;Peru;;;
PER07768;Peru;;;
PER07769;Peru;;;
PER07770;Peru;;;
PER07771;Peru;;;
PER07772;Peru;;;
PER07773;Peru;;;
PER07774;Peru;;;
PER07775;Peru;;;
PER07776;Peru;;;
PER07777;Peru;Operaria;Operario(a);Operario(a)
PER07778;Peru;;;
PER07779;Peru;;;
PER07780;Peru;;;
PER07781;Peru;Metrología;Metrología;Metrología
PER07782;Peru;;;
PER07783;Peru;FINANZAS;Finanzas;Finanzas
PER07784;Peru;Independiente;Independiente;Independiente
PER07785;Peru;;;
PER07786;Peru;Administrativo;Administrativo;Administrativo
PER07787;Peru;;;
PER07788;Peru;;;
PER07789;Peru;;;
PER07790;Peru;;;
PER07791;Peru;;;
PER07792;Peru;;;
PER07793;Peru;;;
PER07794;Peru;;;
PER07795;Peru;;;
PER07796;Peru;;;
PER07797;Peru;;;
PER07798;Peru;;;
PER07799;Peru;;;
PER07800;Peru;Sector privado;Sector Privado;Sector Privado
PER07801;Peru;;;
PER07802;Peru;;;
PER07803;Peru;;;
PER07804;Peru;Banca y finanzas;Banca y Finanzas;Banca y Finanzas
PER07805;Peru;;;
PER07806;Peru;;;
PER07807;Peru;;;
PER07808;Peru;;;
PER07809;Peru;;;
PER07810;Peru;;;
PER07811;Peru;Artes escénicas;Artes Escénicas;Artes Escénicas
PER07812;Peru;Seguros;Seguros;Seguros
PER07813;Peru;;;
PER07814;Peru;Auditorias;Auditorías;Auditorías
PER07815;Peru;;;
PER07816;Peru;;;
PER07817;Peru;;;
PER07818;Peru;;;
PER07819;Peru;;;
PER07820;Peru;;;
PER07821;Peru;;;
PER07822;Peru;Administración;Administración;Administración
PER07823;Peru;;;
PER07824;Peru;Ingenieria ambiental;Ingeniería Ambiental;Ingeniería Ambiental
PER07825;Peru;;;
PER07826;Peru;Servicio público;Servicio Público;Servicio Público
PER07827;Peru;;;
PER07828;Peru;Trabajo en un centro retail;Trabajo en Centro Retail;Trabajo en Centro Retail
PER07829;Peru;;;
PER07830;Peru;;;
PER07831;Peru;;;
PER07832;Peru;;;
PER07833;Peru;;;
PER07834;Peru;;;
PER07835;Peru;Investigación;Investigación;Investigación
PER07836;Peru;;;
PER07837;Peru;;;
PER07838;Peru;;;
PER07839;Peru;;;
PER07840;Peru;;;
PER07841;Peru;;;
PER07842;Peru;Salud;Salud;Salud
PER07843;Peru;Ventas;Ventas;Ventas
PER07844;Peru;;;
PER07845;Peru;;;
PER07846;Peru;Ninguno;Ninguno;Ninguno
PER07847;Peru;;;
PER07848;Peru;;;
PER07849;Peru;Telecomunicaciones;Telecomunicaciones;Telecomunicaciones
PER07850;Peru;;;
PER07851;Peru;;;
PER07852;Peru;;;
PER07853;Peru;;;
PER07854;Peru;Aeronáutico;Aeronáutico;Aeronáutico
PER07855;Peru;;;
PER07856;Peru;;;
PER07857;Peru;;;
PER07858;Peru;;;
PER07859;Peru;;;
PER07860;Peru;Medicina;Medicina;Medicina
PER07861;Peru;;;
PER07862;Peru;;;
PER07863;Peru;No trabajo;No Trabajo;No Trabajo
PER07864;Peru;;;
PER07865;Peru;;;
PER07866;Peru;Servicios;Servicios;Servicios
PER07867;Peru;;;
PER07868;Peru;;;
PER07869;Peru;Seguridad electrónica;Seguridad Electrónica;Seguridad Electrónica
PER07870;Peru;;;
PER07871;Peru;;;
PER07872;Peru;;;
PER07873;Peru;DERECHO;Derecho;Derecho
PER07874;Peru;;;
PER07875;Peru;;;
PER07876;Peru;Diseño gráfico;Diseño Gráfico;Diseño Gráfico
PER07877;Peru;Interpretación de idiomas;Interpretación de Idiomas;Interpretación de Idiomas
PER07878;Peru;Ninguno;Ninguno;Ninguno
PER07879;Peru;;;
PER07880;Peru;;;
PER07881;Peru;;;
PER07882;Peru;;;
PER07883;Peru;;;
PER07884;Peru;;;
PER07885;Peru;;;
PER07886;Peru;;;
PER07887;Peru;;;
PER07888;Peru;Turismo;Turismo;Turismo
PER07889;Peru;;;
PER07890;Peru;;;
PER07891;Peru;;;
PER07892;Peru;Servicios Legales;Servicios Legales;Servicios Legales
PER07893;Peru;;;
PER07894;Peru;Transportista;Transportista;Transportista
PER07895;Peru;;;
PER07896;Peru;Independiente;Independiente;Independiente
PER07897;Peru;;;
PER07898;Peru;;;
PER07899;Peru;no trabajando;No Trabajo;No Trabajo
PER07900;Peru;;;
PER07901;Peru;;;
PER07902;Peru;;;
PER07903;Peru;;;
PER07904;Peru;;;
PER07905;Peru;;;
PER07906;Peru;;;
PER07907;Peru;;;
PER07908;Peru;;;
PER07909;Peru;;;
PER07910;Peru;;;
PER07911;Peru;Inmobiliaria;Inmobiliaria;Inmobiliaria
PER07912;Peru;;;
PER07913;Peru;Sistema Financiero;Sistema Financiero;Sistema Financiero
PER07914;Peru;;;
PER07915;Peru;;;
PER07916;Peru;;;
PER07917;Peru;;;
PER07918;Peru;;;
PER07919;Peru;;;
PER07920;Peru;;;
PER07921;Peru;;;
PER07922;Peru;ocio;Ocio;Ocio
PER07923;Peru;;;
PER07924;Peru;;;
PER07925;Peru;;;
PER07926;Peru;;;
PER07927;Peru;;;
PER07928;Peru;;;
PER07929;Peru;;;
PER07930;Peru;;;
PER07931;Peru;;;
PER07932;Peru;Sector salud;Sector Salud;Sector Salud
PER07933;Peru;;;
PER07934;Peru;;;
PER07935;Peru;;;
PER07936;Peru;;;
PER07937;Peru;Independiente ventas;Ventas (Independiente);Ventas (Independiente)
PER07938;Peru;;;
PER07939;Peru;Atención al cliente;Atención al Cliente;Atención al Cliente
PER07940;Peru;;;
PER07941;Peru;;;
PER07942;Peru;;;
PER07943;Peru;;;
PER07944;Peru;;;
PER07945;Peru;;;
PER07946;Peru;;;
PER07947;Peru;;;
PER07948;Peru;;;
PER07949;Peru;;;
PER07950;Peru;;;
PER07951;Peru;;;
PER07952;Peru;;;
PER07953;Peru;;;
PER07954;Peru;Seguridad;Seguridad;Seguridad
PER07955;Peru;;;
PER07956;Peru;Derecho;Derecho;Derecho
PER07957;Peru;Salud;Salud;Salud
PER07958;Peru;;;
PER07959;Peru;;;
PER07960;Peru;;;
PER07961;Peru;;;
PER07962;Peru;;;
PER07963;Peru;;;
PER07964;Peru;;;
PER07965;Peru;;;
PER07966;Peru;;;
PER07967;Peru;;;
PER07968;Peru;;;
PER07969;Peru;;;
PER07970;Peru;;;
PER07971;Peru;;;
PER07972;Peru;;;
PER07973;Peru;;;
PER07974;Peru;Farmaceutico;Farmacéutico(a);Farmacéutico(a)
PER07975;Peru;;;
PER07976;Peru;;;
PER07977;Peru;;;
PER07978;Peru;;;
PER07979;Peru;;;
PER07980;Peru;;;
PER07981;Peru;;;
PER07982;Peru;Salud;Salud;Salud
PER07983;Peru;;;
PER07984;Peru;;;
PER07985;Peru;;;
PER07986;Peru;;;
PER07987;Peru;;;
PER07988;Peru;;;
PER07989;Peru;;;
PER07990;Peru;;;
PER07991;Peru;Alimentos;Alimentos;Alimentos
PER07992;Peru;;;
PER07993;Peru;;;
PER07994;Peru;diseño;Diseño;Diseño
PER07995;Peru;;;
PER07996;Peru;;;
PER07997;Peru;;;
PER07998;Peru;;;
PER07999;Peru;;;
PER08000;Peru;;;
PER08001;Peru;Traducción;Traducción;Traducción
PER08002;Peru;;;
PER08003;Peru;;;
PER08004;Peru;Ninguno;Ninguno;Ninguno
PER08005;Peru;;;
PER08006;Peru;;;
PER08007;Peru;;;
PER08008;Peru;;;
PER08009;Peru;;;
PER08010;Peru;Ninguno;Ninguno;Ninguno
PER08011;Peru;Servicio;Servicio;Servicio
PER08012;Peru;Contabilidad;Contabilidad;Contabilidad
PER08013;Peru;;;
PER08014;Peru;;;
PER08015;Peru;;;
PER08016;Peru;;;
PER08017;Peru;Deportes;Deportes;Deportes
PER08018;Peru;Salud;Salud;Salud
PER08019;Peru;Entretenimiento;Entretenimiento;Entretenimiento
PER08020;Peru;;;
PER08021;Peru;Ibdependiente;Independiente;Independiente
PER08022;Peru;;;
PER08023;Peru;Legal;Legal;Legal
PER08024;Peru;;;
PER08025;Peru;;;
PER08026;Peru;;;
PER08027;Peru;;;
PER08028;Peru;;;
PER08029;Peru;;;
PER08030;Peru;;;
PER08031;Peru;;;
PER08032;Peru;;;
PER08033;Peru;;;
PER08034;Peru;;;
PER08035;Peru;;;
PER08036;Peru;;;
PER08037;Peru;Ingeniería;Ingeniería;Ingeniería
PER08038;Peru;;;
PER08039;Peru;;;
PER08040;Peru;;;
PER08041;Peru;;;
PER08042;Peru;Atención al cliente;Atención al Cliente;Atención al Cliente
PER08043;Peru;Sistemas;Sistemas;Sistemas
PER08044;Peru;;;
PER08045;Peru;;;
PER08046;Peru;;;
PER08047;Peru;;;
PER08048;Peru;;;
PER08049;Peru;;;
PER08050;Peru;Proteccion Social;Protección Social;Protección Social
PER08051;Peru;;;
PER08052;Peru;;;
PER08053;Peru;;;
PER08054;Peru;;;
PER08055;Peru;;;
PER08056;Peru;;;
PER08057;Peru;;;
PER08058;Peru;;;
PER08059;Peru;;;
PER08060;Peru;;;
PER08061;Peru;;;
PER08062;Peru;Servicios industriales;Servicios Industriales;Servicios Industriales
PER08063;Peru;;;
PER08064;Peru;;;
PER08065;Peru;;;
PER08066;Peru;No trabajo;No Trabajo;No Trabajo
PER08067;Peru;;;
PER08068;Peru;;;
PER08069;Peru;;;
PER08070;Peru;;;
PER08071;Peru;;;
PER08072;Peru;;;
PER08073;Peru;;;
PER08074;Peru;;;
PER08075;Peru;sector automotriz;Sector Automotriz;Sector Automotriz
PER08076;Peru;;;
PER08077;Peru;Carpintería;Carpintería;Carpintería
PER08078;Peru;;;
PER08079;Peru;;;
PER08080;Peru;;;
PER08081;Peru;;;
PER08082;Peru;;;
PER08083;Peru;;;
PER08084;Peru;;;
PER08085;Peru;;;
PER08086;Peru;Atención al cliente;Atención al Cliente;Atención al Cliente
PER08087;Peru;;;
PER08088;Peru;;;
PER08089;Peru;Ninguno;Ninguno;Ninguno
PER08090;Peru;;;
PER08091;Peru;;;
PER08092;Peru;;;
PER08093;Peru;;;
PER08094;Peru;Independiente;Independiente;Independiente
PER08095;Peru;;;
PER08096;Peru;;;
PER08097;Peru;;;
PER08098;Peru;;;
PER08099;Peru;;;
PER08100;Peru;;;
PER08101;Peru;;;
PER08102;Peru;;;
PER08103;Peru;;;
PER08104;Peru;;;
PER08105;Peru;;;
PER08106;Peru;;;
PER08107;Peru;;;
PER08108;Peru;;;
PER08109;Peru;;;
PER08110;Peru;;;
PER08111;Peru;;;
PER08112;Peru;;;
PER08113;Peru;;;
PER08114;Peru;;;
PER08115;Peru;;;
PER08116;Peru;Ninguno;Ninguno;Ninguno
PER08117;Peru;;;
PER08118;Peru;;;
PER08119;Peru;;;
PER08120;Peru;;;
PER08121;Peru;;;
PER08122;Peru;;;
PER08123;Peru;SEGUROS;Seguros;Seguros
PER08124;Peru;Salud;Salud;Salud
PER08125;Peru;;;
PER08126;Peru;;;
PER08127;Peru;;;
PER08128;Peru;;;
PER08129;Peru;Contabilidad;Contabilidad;Contabilidad
PER08130;Peru;;;
PER08131;Peru;Derecho;Derecho;Derecho
PER08132;Peru;;;
PER08133;Peru;;;
PER08134;Peru;;;
PER08135;Peru;;;
PER08136;Peru;;;
PER08137;Peru;;;
PER08138;Peru;;;
PER08139;Peru;Asistente de ventas;Asistente de Ventas;Asistente de Ventas
PER08140;Peru;;;
PER08141;Peru;;;
PER08142;Peru;industria alimentaria;Industria Alimentaria;Industria Alimentaria
PER08143;Peru;;;
PER08144;Peru;Ninguno;Ninguno;Ninguno
PER08145;Peru;Ninguna;Ninguna;Ninguna
PER08146;Peru;;;
PER08147;Peru;;;
PER08148;Peru;;;
PER08149;Peru;;;
PER08150;Peru;Comercio;Comercio;Comercio
PER08151;Peru;;;
PER08152;Peru;Salui;Salud;Salud
PER08153;Peru;Banca;Banca;Banca
PER08154;Peru;;;
PER08155;Peru;NO ME ENCUENTRO TRAB AJANDO;No Trabajo Actualmente;No Trabajo Actualmente
PER08156;Peru;Recursos humanos;Recursos Humanos;Recursos Humanos
PER08157;Peru;Producción alimentaria;Producción Alimentaria;Producción Alimentaria
PER08158;Peru;Servicio al cliente;Servicio al Cliente;Servicio al Cliente
PER08159;Peru;;;
PER08160;Peru;;;
PER08161;Peru;;;
PER08162;Peru;;;
PER08163;Peru;Ninguno;Ninguno;Ninguno
PER08164;Peru;;;
PER08165;Peru;;;
PER08166;Peru;Ministerio de salud;Ministerio de Salud;Ministerio de Salud
PER08167;Peru;;;
PER08168;Peru;atención al cliente;Atención al Cliente;Atención al Cliente
PER08169;Peru;;;
PER08170;Peru;Ninguno;Ninguno;Ninguno
PER08171;Peru;;;
PER08172;Peru;;;
PER08173;Peru;Nd;No Informado;No Informado
PER08174;Peru;;;
PER08175;Peru;;;
PER08176;Peru;;;
PER08177;Peru;No trabajo, soy estudiante aún;Estudiante;Estudiante
PER08178;Peru;;;
PER08179;Peru;Sector Salud;Sector Salud;Sector Salud
PER08180;Peru;;;
PER08181;Peru;Banco;Banco;Banco
PER08182;Peru;;;
PER08183;Peru;Ninguna;Ninguna;Ninguna
PER08184;Peru;;;
PER08185;Peru;;;
PER08186;Peru;;;
PER08187;Peru;;;
PER08188;Peru;;;
PER08189;Peru;;;
PER08190;Peru;;;
PER08191;Peru;;;
PER08192;Peru;;;
PER08193;Peru;;;
PER08194;Peru;;;
PER08195;Peru;;;
PER08196;Peru;;;
PER08197;Peru;;;
PER08198;Peru;;;
PER08199;Peru;;;
PER08200;Peru;;;
PER08201;Peru;;;
PER08202;Peru;;;
PER08203;Peru;;;
PER08204;Peru;;;
PER08205;Peru;atencion al cliente;Atención al Cliente;Atención al Cliente
PER08206;Peru;;;
PER08207;Peru;;;
PER08208;Peru;;;
PER08209;Peru;;;
PER08210;Peru;;;
PER08211;Peru;Laboratorio;Laboratorio;Laboratorio
PER08212;Peru;;;
PER08213;Peru;;;
PER08214;Peru;;;
PER08215;Peru;;;
PER08216;Peru;;;
PER08217;Peru;;;
PER08218;Peru;;;
PER08219;Peru;;;
PER08220;Peru;Independiente;Independiente;Independiente
PER08221;Peru;;;
PER08222;Peru;;;
PER08223;Peru;;;
PER08224;Peru;no trabajo;No Trabajo;No Trabajo
PER08225;Peru;;;
PER08226;Peru;Minería;Minería;Minería
PER08227;Peru;;;
PER08228;Peru;;;
PER08229;Peru;;;
PER08230;Peru;;;
PER08231;Peru;;;
PER08232;Peru;;;
PER08233;Peru;Medicina veterinaria;Medicina Veterinaria;Medicina Veterinaria
PER08234;Peru;;;
PER08235;Peru;;;
PER08236;Peru;;;
PER08237;Peru;;;
PER08238;Peru;;;
PER08239;Peru;Ventas;Ventas;Ventas
PER08240;Peru;;;
PER08241;Peru;;;
PER08242;Peru;;;
PER08243;Peru;;;
PER08244;Peru;;;
PER08245;Peru;;;
PER08246;Peru;;;
PER08247;Peru;;;
PER08248;Peru;Administrativo;Administrativo;Administrativo
PER08249;Peru;;;
PER08250;Peru;;;
PER08251;Peru;;;
PER08252;Peru;;;
PER08253;Peru;;;
PER08254;Peru;;;
PER08255;Peru;;;
PER08256;Peru;;;
PER08257;Peru;;;
PER08258;Peru;Industrias de alimentos;Industria Alimentaria;Industria Alimentaria
PER08259;Peru;;;
PER08260;Peru;Ninguna;Ninguna;Ninguna
PER08261;Peru;Belleza;Belleza;Belleza
PER08262;Peru;;;
PER08263;Peru;Finanzas;Finanzas;Finanzas
PER08264;Peru;;;
PER08265;Peru;;;
PER08266;Peru;;;
PER08267;Peru;;;
PER08268;Peru;;;
PER08269;Peru;Comerciante;Comerciante;Comerciante
PER08270;Peru;;;
PER08271;Peru;;;
PER08272;Peru;;;
PER08273;Peru;;;
PER08274;Peru;;;
PER08275;Peru;;;
PER08276;Peru;;;
PER08277;Peru;Salud;Salud;Salud
PER08278;Peru;;;
PER08279;Peru;;;
PER08280;Peru;;;
PER08281;Peru;;;
PER08282;Peru;;;
PER08283;Peru;;;
PER08284;Peru;;;
PER08285;Peru;;;
PER08286;Peru;;;
PER08287;Peru;;;
PER08288;Peru;;;
PER08289;Peru;Seguros;Seguros;Seguros
PER08290;Peru;Gimnasio;Gimnasio;Gimnasio
PER08291;Peru;;;
PER08292;Peru;;;
PER08293;Peru;;;
PER08294;Peru;;;
PER08295;Peru;;;
PER08296;Peru;;;
PER08297;Peru;;;
PER08298;Peru;;;
PER08299;Peru;;;
PER08300;Peru;;;
PER08301;Peru;;;
PER08302;Peru;;;
PER08303;Peru;;;
PER08304;Peru;;;
PER08305;Peru;;;
PER08306;Peru;Ninguno;Ninguno;Ninguno
PER08307;Peru;Salud;Salud;Salud
PER08308;Peru;;;
PER08309;Peru;Contabilidad;Contabilidad;Contabilidad
PER08310;Peru;Leyes;Legal;Legal
PER08311;Peru;;;
PER08312;Peru;no trabajo;No Trabajo;No Trabajo
PER08313;Peru;;;
PER08314;Peru;;;
PER08315;Peru;no trabajo;No Trabajo;No Trabajo
PER08316;Peru;;;
PER08317;Peru;;;
PER08318;Peru;;;
PER08319;Peru;;;
PER08320;Peru;;;
PER08321;Peru;;;
PER08322;Peru;;;
PER08323;Peru;;;
PER08324;Peru;Estilismo;Estilismo;Estilismo
PER08325;Peru;Química farmacéutica;Química Farmacéutica;Química Farmacéutica
PER08326;Peru;;;
PER08327;Peru;;;
PER08328;Peru;;;
PER08329;Peru;;;
PER08330;Peru;;;
PER08331;Peru;Ventas;Ventas;Ventas
PER08332;Peru;;;
PER08333;Peru;agroindustria;Agroindustria;Agroindustria
PER08334;Peru;Seguridad;Seguridad;Seguridad
PER08335;Peru;;;
PER08336;Peru;;;
PER08337;Peru;;;
PER08338;Peru;;;
PER08339;Peru;;;
PER08340;Peru;;;
PER08341;Peru;;;
PER08342;Peru;SERVICIO;Servicio;Servicio
PER08343;Peru;;;
PER08344;Peru;;;
PER08345;Peru;Sector privado atencion;Sector Privado (Atención);Sector Privado (Atención)
PER08346;Peru;;;
PER08347;Peru;;;
PER08348;Peru;;;
PER08349;Peru;;;
PER08350;Peru;;;
PER08351;Peru;;;
PER08352;Peru;;;
PER08353;Peru;;;
PER08354;Peru;;;
PER08355;Peru;;;
PER08356;Peru;;;
PER08357;Peru;;;
PER08358;Peru;;;
PER08359;Peru;;;
PER08360;Peru;;;
PER08361;Peru;;;
PER08362;Peru;;;
PER08363;Peru;;;
PER08364;Peru;;;
PER08365;Peru;Seguridad;Seguridad;Seguridad
PER08366;Peru;;;
PER08367;Peru;;;
PER08368;Peru;;;
PER08369;Peru;Entretenimiento;Entretenimiento;Entretenimiento
PER08370;Peru;;;
PER08371;Peru;;;
PER08372;Peru;;;
PER08373;Peru;;;
PER08374;Peru;;;
PER08375;Peru;Medicina veterinaria;Medicina Veterinaria;Medicina Veterinaria
PER08376;Peru;No estoy trabajando;No Trabajo;No Trabajo
PER08377;Peru;;;
PER08378;Peru;;;
PER08379;Peru;;;
PER08380;Peru;;;
PER08381;Peru;;;
PER08382;Peru;Entretenimiento;Entretenimiento;Entretenimiento
PER08383;Peru;Call Center De Cobranza;Call Center de Cobranza;Call Center de Cobranza
PER08384;Peru;;;
PER08385;Peru;Limpieza;Limpieza;Limpieza
PER08386;Peru;;;
PER08387;Peru;;;
PER08388;Peru;;;
PER08389;Peru;;;
PER08390;Peru;;;
PER08391;Peru;servicios personales;Servicios Personales;Servicios Personales
PER08392;Peru;;;
PER08393;Peru;;;
PER08394;Peru;;;
PER08395;Peru;;;
PER08396;Peru;;;
PER08397;Peru;Ninguno;Ninguno;Ninguno
PER08398;Peru;;;
PER08399;Peru;;;
PER08400;Peru;;;
PER08401;Peru;Ninguno;Ninguno;Ninguno
PER08402;Peru;;;
PER08403;Peru;;;
PER08404;Peru;;;
PER08405;Peru;;;
PER08406;Peru;;;
PER08407;Peru;No trabajo actualmente;No Trabajo Actualmente;No Trabajo Actualmente
PER08408;Peru;;;
PER08409;Peru;;;
PER08410;Peru;;;
PER08411;Peru;;;
PER08412;Peru;;;
PER08413;Peru;;;
PER08414;Peru;;;
PER08415;Peru;;;
PER08416;Peru;No estoy trabajando;No Trabajo;No Trabajo
PER08417;Peru;;;
PER08418;Peru;ventas al por mayor y menor;Ventas al por Mayor y Menor;Ventas al por Mayor y Menor
PER08419;Peru;;;
PER08420;Peru;No estoy trabajando todavía;No Trabajo Todavía;No Trabajo Todavía
PER08421;Peru;;;
PER08422;Peru;;;
PER08423;Peru;Ninguna;Ninguna;Ninguna
PER08424;Peru;Agencias de viaje;Agencias de Viaje;Agencias de Viaje
PER08425;Peru;;;
PER08426;Peru;;;
PER08427;Peru;venta por mayor y menor;Venta por Mayor y Menor;Venta por Mayor y Menor
PER08428;Peru;Textil;Textil;Textil
PER08429;Peru;;;
PER08430;Peru;;;
PER08431;Peru;;;
PER08432;Peru;Ventas;Ventas;Ventas
PER08433;Peru;;;
PER08434;Peru;;;
PER08435;Peru;;;
PER08436;Peru;No trabajo;No Trabajo;No Trabajo
PER08437;Peru;Ninguno;Ninguno;Ninguno
PER08438;Peru;;;
PER08439;Peru;Área Comercial, Administración y Marketing;Área Comercial, Administración y Marketing;Área Comercial, Administración y Marketing
PER08440;Peru;ninguno;Ninguno;Ninguno
PER08441;Peru;Economía;Economía;Economía
PER08442;Peru;;;
PER08443;Peru;;;
PER08444;Peru;;;
PER08445;Peru;;;
PER08446;Peru;;;
PER08447;Peru;Salud;Salud;Salud
PER08448;Peru;;;
PER08449;Peru;;;
PER08450;Peru;;;
PER08451;Peru;No estoy trabajando;No Trabajo;No Trabajo
PER08452;Peru;;;
PER08453;Peru;;;
PER08454;Peru;servicio al cliente;Servicio al Cliente;Servicio al Cliente
PER08455;Peru;;;
PER08456;Peru;;;
PER08457;Peru;;;
PER08458;Peru;;;
PER08459;Peru;Ninguno;Ninguno;Ninguno
PER08460;Peru;no;No Informado;No Informado
PER08461;Peru;;;
PER08462;Peru;;;
PER08463;Peru;;;
PER08464;Peru;Servicio legal;Servicio Legal;Servicio Legal
PER08465;Peru;;;
PER08466;Peru;Recepción;Recepción;Recepción
PER08467;Peru;;;
PER08468;Peru;;;
PER08469;Peru;;;
PER08470;Peru;;;
PER08471;Peru;;;
PER08472;Peru;;;
PER08473;Peru;;;
PER08474;Peru;;;
PER08475;Peru;Comerciante;Comerciante;Comerciante
PER08476;Peru;;;
PER08477;Peru;;;
PER08478;Peru;;;
PER08479;Peru;;;
PER08480;Peru;;;
PER08481;Peru;;;
PER08482;Peru;;;
PER08483;Peru;Independiente;Independiente;Independiente
PER08484;Peru;;;
PER08485;Peru;;;
PER08486;Peru;;;
PER08487;Peru;;;
PER08488;Peru;;;
PER08489;Peru;;;
PER08490;Peru;Ninguna;Ninguna;Ninguna
PER08491;Peru;;;
PER08492;Peru;;;
PER08493;Peru;;;
PER08494;Peru;;;
PER08495;Peru;;;
PER08496;Peru;;;
PER08497;Peru;Licoreria;Licorería;Licorería
PER08498;Peru;Nada;No Informado;No Informado
PER08499;Peru;;;
PER08500;Peru;No trabajo;No Trabajo;No Trabajo
PER08501;Peru;;;
PER08502;Peru;;;
PER08503;Peru;;;
PER08504;Peru;;;
PER08505;Peru;;;
PER08506;Peru;;;
PER08507;Peru;Gestor de edificios conserje;Gestor de Edificios (Conserje);Gestor de Edificios (Conserje)
PER08508;Peru;;;
PER08509;Peru;;;
PER08510;Peru;;;
PER08511;Peru;;;
PER08512;Peru;;;
PER08513;Peru;Nutrición;Nutrición;Nutrición
PER08514;Peru;administracion y recursos humanos;Administración y Recursos Humanos;Administración y Recursos Humanos
PER08515;Peru;;;
PER08516;Peru;Servicios generales;Servicios Generales;Servicios Generales
PER08517;Peru;;;
PER08518;Peru;;;
PER08519;Peru;;;
PER08520;Peru;No estoy trabajando;No Trabajo;No Trabajo
PER08521;Peru;Sector servicios seguridad;Sector Servicios (Seguridad);Sector Servicios (Seguridad)
PER08522;Peru;Hosteleria;Hostelería;Hostelería
PER08523;Peru;;;
PER08524;Peru;;;
PER08525;Peru;;;
PER08526;Peru;;;
PER08527;Peru;;;
PER08528;Peru;;;
PER08529;Peru;;;
PER08530;Peru;;;
PER08531;Peru;Arquitectura;Arquitectura;Arquitectura
PER08532;Peru;;;
PER08533;Peru;;;
PER08534;Peru;;;
PER08535;Peru;Estudio de abogados;Estudio de Abogados;Estudio de Abogados
PER08536;Peru;;;
PER08537;Peru;;;
PER08538;Peru;;;
PER08539;Peru;;;
PER08540;Peru;;;
PER08541;Peru;;;
PER08542;Peru;;;
PER08543;Peru;;;
PER08544;Peru;;;
PER08545;Peru;;;
PER08546;Peru;;;
PER08547;Peru;;;
PER08548;Peru;;;
PER08549;Peru;Los que requieran SIG;Profesional en SIG (Sistemas de Información Geográfica);Profesional en SIG (Sistemas de Información Geográfica)
PER08550;Peru;;;
PER08551;Peru;;;
PER08552;Peru;;;
PER08553;Peru;;;
PER08554;Peru;;;
PER08555;Peru;Ninguno;Ninguno;Ninguno
PER08556;Peru;;;
PER08557;Peru;;;
PER08558;Peru;;;
PER08559;Peru;;;
PER08560;Peru;;;
PER08561;Peru;;;
PER08562;Peru;;;
PER08563;Peru;;;
PER08564;Peru;Banca;Banca;Banca
PER08565;Peru;Leyes;Legal;Legal
PER08566;Peru;;;
PER08567;Peru;;;
PER08568;Peru;Ventas de productos de belleza;Ventas de Productos de Belleza;Ventas de Productos de Belleza
PER08569;Peru;;;
PER08570;Peru;;;
PER08571;Peru;Secretaria en una organización de poblaciones vulnerables;Secretaria en Organización de Poblaciones Vulnerables;Secretaria en Organización de Poblaciones Vulnerables
PER08572;Peru;;;
PER08573;Peru;;;
PER08574;Peru;;;
PER08575;Peru;;;
PER08576;Peru;;;
PER08577;Peru;;;
PER08578;Peru;;;
PER08579;Peru;;;
PER08580;Peru;;;
PER08581;Peru;;;
PER08582;Peru;Banco;Banco;Banco
PER08583;Peru;;;
PER08584;Peru;Salud;Salud;Salud
PER08585;Peru;Ninguno;Ninguno;Ninguno
PER08586;Peru;;;
PER08587;Peru;;;
PER08588;Peru;;;
PER08589;Peru;;;
PER08590;Peru;Ninguno;Ninguno;Ninguno
PER08591;Peru;;;
PER08592;Peru;;;
PER08593;Peru;;;
PER08594;Peru;;;
PER08595;Peru;;;
PER08596;Peru;;;
PER08597;Peru;;;
PER08598;Peru;;;
PER08599;Peru;;;
PER08600;Peru;;;
PER08601;Peru;;;
PER08602;Peru;;;
PER08603;Peru;;;
PER08604;Peru;;;
PER08605;Peru;Administración de empresas;Administración de Empresas;Administración de Empresas
PER08606;Peru;Atención al cliente;Atención al Cliente;Atención al Cliente
PER08607;Peru;;;
PER08608;Peru;;;
PER08609;Peru;;;
PER08610;Peru;;;
PER08611;Peru;;;
PER08612;Peru;;;
PER08613;Peru;;;
PER08614;Peru;;;
PER08615;Peru;;;
PER08616;Peru;;;
PER08617;Peru;;;
PER08618;Peru;;;
PER08619;Peru;;;
PER08620;Peru;;;
PER08621;Peru;;;
PER08622;Peru;;;
PER08623;Peru;;;
PER08624;Peru;;;
PER08625;Peru;;;
PER08626;Peru;;;
PER08627;Peru;;;
PER08628;Peru;No trabajo;No Trabajo;No Trabajo
PER08629;Peru;Confecciónista;Confeccionista;Confeccionista
